account_id,client_id,contract_id,account_number,account_type,currency,open_date,close_date,status,branch_code
3543,1343,,ACC0000003543,SAVINGS,USD,2025-01-19,,ACTIVE,BR976
3544,120,1146.0,ACC0000003544,CHECKING,USD,2024-10-16,,DORMANT,BR566
3545,1379,1452.0,ACC0000003545,CREDIT,USD,2024-01-01,2025-01-02,BLOCKED,BR642
3546,2200,1388.0,ACC0000003546,LOAN,USD,2025-05-06,,CLOSED,BR525
3547,2018,,ACC0000003547,CHECKING,USD,2023-10-25,,BLOCKED,BR919
3548,1019,,ACC0000003548,CREDIT,USD,2024-09-23,,ACTIVE,BR670
3549,399,1505.0,ACC0000003549,DEPOSIT,USD,2022-04-05,,ACTIVE,BR640
3550,1345,4299.0,ACC0000003550,SAVINGS,USD,2025-10-22,,BLOCKED,BR285
3551,1181,2373.0,ACC0000003551,LOAN,USD,2025-07-04,,CLOSED,BR392
3552,1373,4010.0,ACC0000003552,SAVINGS,USD,2025-02-11,,CLOSED,BR305
3553,2688,3573.0,ACC0000003553,DEPOSIT,USD,2025-08-05,,BLOCKED,BR447
3554,1909,4638.0,ACC0000003554,CREDIT,USD,2025-03-27,2029-06-01,DORMANT,BR829
3555,702,744.0,ACC0000003555,DEPOSIT,USD,2025-02-03,,ACTIVE,BR376
3556,1921,5550.0,ACC0000003556,DEPOSIT,USD,2025-10-23,,CLOSED,BR289
3557,1245,5858.0,ACC0000003557,CREDIT,USD,2023-06-11,,ACTIVE,BR986
3558,623,1945.0,ACC0000003558,SAVINGS,USD,2022-09-16,,DORMANT,BR330
3559,1748,2337.0,ACC0000003559,CHECKING,USD,2025-07-27,,BLOCKED,BR763
3560,2964,4563.0,ACC0000003560,DEPOSIT,USD,2025-06-16,,DORMANT,BR883
3561,1352,,ACC0000003561,CREDIT,USD,2022-09-09,,CLOSED,BR959
3562,162,5846.0,ACC0000003562,SAVINGS,USD,2025-10-16,,ACTIVE,BR238
3563,1102,4589.0,ACC0000003563,CHECKING,USD,2025-06-13,,DORMANT,BR714
3564,2287,,ACC0000003564,SAVINGS,USD,2025-07-17,2027-10-16,CLOSED,BR582
3565,1787,,ACC0000003565,CREDIT,USD,2025-09-18,,BLOCKED,BR280
3566,1528,,ACC0000003566,LOAN,USD,2024-07-21,,ACTIVE,BR464
3567,1026,1764.0,ACC0000003567,DEPOSIT,USD,2025-03-05,,ACTIVE,BR892
3568,1726,1766.0,ACC0000003568,LOAN,USD,2025-07-02,,BLOCKED,BR209
3569,1000,2737.0,ACC0000003569,CREDIT,USD,2022-09-11,,ACTIVE,BR209
3570,2303,,ACC0000003570,SAVINGS,USD,2025-02-02,2029-03-08,BLOCKED,BR121
3571,2349,,ACC0000003571,LOAN,USD,2024-07-31,,ACTIVE,BR219
3572,932,5211.0,ACC0000003572,CHECKING,USD,2024-10-22,,DORMANT,BR240
3573,1213,5742.0,ACC0000003573,LOAN,USD,2025-10-04,,ACTIVE,BR134
3574,827,3941.0,ACC0000003574,LOAN,USD,2024-09-04,,BLOCKED,BR582
3575,1653,,ACC0000003575,CHECKING,USD,2025-09-11,,DORMANT,BR758
3576,2227,546.0,ACC0000003576,CREDIT,USD,2025-05-14,,DORMANT,BR754
3577,720,,ACC0000003577,SAVINGS,USD,2025-09-11,,BLOCKED,BR921
3578,261,,ACC0000003578,DEPOSIT,USD,2024-07-18,2029-11-24,CLOSED,BR981
3579,2555,2480.0,ACC0000003579,CHECKING,USD,2022-08-09,2030-03-30,ACTIVE,BR648
3580,1663,741.0,ACC0000003580,LOAN,USD,2024-08-01,2030-11-26,CLOSED,BR438
3581,1480,,ACC0000003581,SAVINGS,USD,2022-09-25,2031-03-05,ACTIVE,BR861
3582,1198,,ACC0000003582,SAVINGS,USD,2025-09-14,2030-12-21,CLOSED,BR338
3583,238,774.0,ACC0000003583,CREDIT,USD,2025-10-22,2035-07-31,DORMANT,BR789
3584,1690,3863.0,ACC0000003584,CHECKING,USD,2023-09-24,,CLOSED,BR984
3585,2832,,ACC0000003585,DEPOSIT,USD,2022-05-01,2026-06-26,DORMANT,BR444
3586,1897,,ACC0000003586,CREDIT,USD,2024-09-28,,CLOSED,BR931
3587,1105,4900.0,ACC0000003587,DEPOSIT,USD,2024-07-19,2029-09-13,BLOCKED,BR709
3588,1616,,ACC0000003588,SAVINGS,USD,2025-10-28,,BLOCKED,BR330
3589,2549,4250.0,ACC0000003589,CREDIT,USD,2025-09-25,2029-01-07,DORMANT,BR263
3590,1619,,ACC0000003590,CREDIT,USD,2025-09-30,,DORMANT,BR987
3591,2743,1169.0,ACC0000003591,CHECKING,USD,2025-04-18,2034-02-13,DORMANT,BR499
3592,2044,4570.0,ACC0000003592,CREDIT,USD,2025-08-02,,ACTIVE,BR384
3593,888,,ACC0000003593,CREDIT,USD,2023-07-11,,CLOSED,BR401
3594,477,,ACC0000003594,CHECKING,USD,2021-06-14,,BLOCKED,BR711
3595,463,,ACC0000003595,CREDIT,USD,2023-07-24,,CLOSED,BR475
3596,528,5674.0,ACC0000003596,LOAN,USD,2022-12-17,,DORMANT,BR378
3597,2169,2614.0,ACC0000003597,SAVINGS,USD,2022-07-17,,DORMANT,BR140
3598,675,52.0,ACC0000003598,CHECKING,USD,2023-08-21,,DORMANT,BR327
3599,1300,4844.0,ACC0000003599,LOAN,USD,2025-10-26,2030-09-20,DORMANT,BR966
3600,1784,4847.0,ACC0000003600,DEPOSIT,USD,2025-10-26,,CLOSED,BR194
3601,2307,1787.0,ACC0000003601,CREDIT,USD,2025-09-17,,CLOSED,BR361
3602,2806,4835.0,ACC0000003602,CREDIT,USD,2022-03-11,2031-07-03,BLOCKED,BR318
3603,2657,,ACC0000003603,LOAN,USD,2025-05-13,,ACTIVE,BR820
3604,2490,2347.0,ACC0000003604,DEPOSIT,USD,2023-01-23,2029-10-19,CLOSED,BR446
3605,2633,3282.0,ACC0000003605,CREDIT,USD,2024-07-24,,CLOSED,BR537
3606,364,975.0,ACC0000003606,CREDIT,USD,2023-10-26,,DORMANT,BR482
3607,2320,,ACC0000003607,LOAN,USD,2022-02-13,,DORMANT,BR366
3608,1167,1334.0,ACC0000003608,CREDIT,USD,2021-11-29,,ACTIVE,BR848
3609,1328,,ACC0000003609,CREDIT,USD,2023-04-01,,CLOSED,BR916
3610,2680,1508.0,ACC0000003610,LOAN,USD,2023-09-28,,DORMANT,BR788
3611,2637,2234.0,ACC0000003611,SAVINGS,USD,2021-09-30,,DORMANT,BR635
3612,2496,,ACC0000003612,LOAN,USD,2025-06-29,,DORMANT,BR285
3613,497,,ACC0000003613,CHECKING,USD,2025-01-28,2031-10-24,ACTIVE,BR441
3614,2980,1753.0,ACC0000003614,DEPOSIT,USD,2024-09-03,,DORMANT,BR634
3615,2260,370.0,ACC0000003615,DEPOSIT,USD,2025-07-07,,ACTIVE,BR210
3616,2718,,ACC0000003616,DEPOSIT,USD,2025-09-27,,CLOSED,BR922
3617,873,1173.0,ACC0000003617,LOAN,USD,2023-09-01,2032-09-02,CLOSED,BR575
3618,2708,1144.0,ACC0000003618,CHECKING,USD,2025-01-01,,ACTIVE,BR120
3619,77,,ACC0000003619,CHECKING,USD,2021-11-10,,BLOCKED,BR989
3620,2631,5971.0,ACC0000003620,LOAN,USD,2023-09-29,2025-07-27,DORMANT,BR459
3621,830,1470.0,ACC0000003621,CREDIT,USD,2025-03-26,,CLOSED,BR142
3622,1958,1983.0,ACC0000003622,CHECKING,USD,2025-09-04,,CLOSED,BR800
3623,2648,829.0,ACC0000003623,SAVINGS,USD,2024-07-18,,DORMANT,BR380
3624,890,,ACC0000003624,SAVINGS,USD,2025-08-13,,DORMANT,BR261
3625,1803,,ACC0000003625,CREDIT,USD,2022-06-21,2024-02-10,CLOSED,BR537
3626,1137,3730.0,ACC0000003626,DEPOSIT,USD,2023-10-25,,DORMANT,BR681
3627,1518,,ACC0000003627,CHECKING,USD,2025-04-25,2034-07-02,BLOCKED,BR140
3628,742,3997.0,ACC0000003628,SAVINGS,USD,2023-01-30,,CLOSED,BR134
3629,1525,,ACC0000003629,LOAN,USD,2025-06-13,2031-08-09,ACTIVE,BR641
3630,911,101.0,ACC0000003630,LOAN,USD,2024-01-10,,DORMANT,BR587
3631,1357,,ACC0000003631,CHECKING,USD,2025-09-03,,ACTIVE,BR526
3632,1403,,ACC0000003632,CHECKING,USD,2025-09-27,,CLOSED,BR602
3633,2237,2472.0,ACC0000003633,SAVINGS,USD,2025-09-09,2026-11-14,DORMANT,BR752
3634,2968,3307.0,ACC0000003634,LOAN,USD,2023-09-21,,ACTIVE,BR101
3635,2176,726.0,ACC0000003635,LOAN,USD,2025-10-25,2032-07-28,CLOSED,BR235
3636,815,1642.0,ACC0000003636,LOAN,USD,2025-10-14,,ACTIVE,BR657
3637,2456,5551.0,ACC0000003637,SAVINGS,USD,2023-11-16,2028-09-02,CLOSED,BR930
3638,793,3374.0,ACC0000003638,SAVINGS,USD,2024-10-13,,ACTIVE,BR202
3639,1107,3423.0,ACC0000003639,CHECKING,USD,2024-12-26,,CLOSED,BR842
3640,1049,2067.0,ACC0000003640,LOAN,USD,2025-04-23,,CLOSED,BR994
3641,678,,ACC0000003641,DEPOSIT,USD,2024-01-23,2026-02-18,ACTIVE,BR224
3642,23,,ACC0000003642,SAVINGS,USD,2025-09-08,,ACTIVE,BR851
3643,1386,5771.0,ACC0000003643,CHECKING,USD,2025-08-03,,ACTIVE,BR105
3644,1507,,ACC0000003644,LOAN,USD,2024-06-25,,DORMANT,BR963
3645,1273,4753.0,ACC0000003645,SAVINGS,USD,2025-08-14,,BLOCKED,BR181
3646,222,2244.0,ACC0000003646,LOAN,USD,2025-07-06,,CLOSED,BR672
3647,530,1339.0,ACC0000003647,CHECKING,USD,2024-11-07,,DORMANT,BR363
3648,1458,,ACC0000003648,DEPOSIT,USD,2025-03-06,,DORMANT,BR224
3649,480,4684.0,ACC0000003649,CHECKING,USD,2024-11-20,2031-04-28,ACTIVE,BR988
3650,949,,ACC0000003650,CREDIT,USD,2025-09-24,,BLOCKED,BR905
3651,1867,,ACC0000003651,LOAN,USD,2025-09-19,,ACTIVE,BR260
3652,835,,ACC0000003652,CHECKING,USD,2025-07-29,,ACTIVE,BR964
3653,2811,5038.0,ACC0000003653,CHECKING,USD,2022-07-18,,BLOCKED,BR751
3654,2586,4519.0,ACC0000003654,CREDIT,USD,2023-11-07,,BLOCKED,BR732
3655,1505,,ACC0000003655,CREDIT,USD,2024-09-22,2027-08-21,BLOCKED,BR245
3656,1948,,ACC0000003656,CHECKING,USD,2025-06-30,,CLOSED,BR483
3657,504,5180.0,ACC0000003657,SAVINGS,USD,2025-09-30,,BLOCKED,BR394
3658,2735,5766.0,ACC0000003658,LOAN,USD,2025-08-10,,CLOSED,BR257
3659,2729,1844.0,ACC0000003659,SAVINGS,USD,2022-06-12,,CLOSED,BR730
3660,39,,ACC0000003660,CHECKING,USD,2022-03-17,2024-05-23,DORMANT,BR560
3661,142,2509.0,ACC0000003661,LOAN,USD,2022-06-25,,CLOSED,BR282
3662,2163,3520.0,ACC0000003662,LOAN,USD,2023-08-11,,DORMANT,BR299
3663,2641,1907.0,ACC0000003663,SAVINGS,USD,2022-07-08,,BLOCKED,BR726
3664,104,631.0,ACC0000003664,SAVINGS,USD,2025-03-18,,DORMANT,BR527
3665,504,4679.0,ACC0000003665,LOAN,USD,2025-08-01,,DORMANT,BR278
3666,2373,5448.0,ACC0000003666,SAVINGS,USD,2024-07-22,,DORMANT,BR766
3667,119,5389.0,ACC0000003667,DEPOSIT,USD,2025-05-29,,ACTIVE,BR363
3668,2393,,ACC0000003668,LOAN,USD,2025-08-03,2031-03-29,BLOCKED,BR941
3669,2746,,ACC0000003669,CREDIT,USD,2025-02-22,,BLOCKED,BR753
3670,2198,2391.0,ACC0000003670,CREDIT,USD,2024-10-02,,DORMANT,BR452
3671,495,3725.0,ACC0000003671,SAVINGS,USD,2025-08-30,,DORMANT,BR213
3672,1465,4147.0,ACC0000003672,CREDIT,USD,2025-07-25,2032-03-11,CLOSED,BR750
3673,229,,ACC0000003673,DEPOSIT,USD,2025-04-27,,DORMANT,BR888
3674,2994,3482.0,ACC0000003674,CHECKING,USD,2024-08-26,,DORMANT,BR536
3675,2213,,ACC0000003675,CREDIT,USD,2025-09-16,,BLOCKED,BR231
3676,859,5506.0,ACC0000003676,CREDIT,USD,2025-09-20,,BLOCKED,BR538
3677,2023,318.0,ACC0000003677,CREDIT,USD,2025-07-05,,ACTIVE,BR293
3678,703,,ACC0000003678,SAVINGS,USD,2025-09-12,,CLOSED,BR758
3679,1689,5681.0,ACC0000003679,CREDIT,USD,2022-07-05,,DORMANT,BR434
3680,1218,,ACC0000003680,DEPOSIT,USD,2025-03-12,,CLOSED,BR667
3681,803,,ACC0000003681,CHECKING,USD,2023-04-10,,CLOSED,BR239
3682,1164,,ACC0000003682,CREDIT,USD,2025-06-06,,BLOCKED,BR840
3683,1596,4449.0,ACC0000003683,CREDIT,USD,2022-09-14,,CLOSED,BR235
3684,2995,,ACC0000003684,DEPOSIT,USD,2025-05-08,,DORMANT,BR935
3685,1566,1549.0,ACC0000003685,LOAN,USD,2025-03-04,,BLOCKED,BR719
3686,2061,,ACC0000003686,CHECKING,USD,2023-08-28,,CLOSED,BR961
3687,2227,5894.0,ACC0000003687,DEPOSIT,USD,2024-01-06,2027-04-11,CLOSED,BR928
3688,339,999.0,ACC0000003688,LOAN,USD,2025-09-23,2033-08-01,ACTIVE,BR474
3689,923,5623.0,ACC0000003689,LOAN,USD,2025-08-24,,ACTIVE,BR418
3690,816,,ACC0000003690,SAVINGS,USD,2025-04-17,,BLOCKED,BR866
3691,1040,,ACC0000003691,SAVINGS,USD,2025-02-15,,CLOSED,BR316
3692,1433,1147.0,ACC0000003692,CHECKING,USD,2025-09-01,,CLOSED,BR661
3693,98,2460.0,ACC0000003693,CREDIT,USD,2023-03-19,,DORMANT,BR445
3694,1800,5395.0,ACC0000003694,SAVINGS,USD,2022-10-26,,DORMANT,BR752
3695,1541,764.0,ACC0000003695,CREDIT,USD,2025-08-17,,CLOSED,BR223
3696,2228,,ACC0000003696,CREDIT,USD,2021-12-17,2030-04-24,ACTIVE,BR163
3697,2289,3093.0,ACC0000003697,DEPOSIT,USD,2023-01-20,,BLOCKED,BR326
3698,2629,1708.0,ACC0000003698,CHECKING,USD,2025-06-06,,CLOSED,BR241
3699,2890,,ACC0000003699,LOAN,USD,2024-09-09,,BLOCKED,BR249
3700,1086,2148.0,ACC0000003700,LOAN,USD,2025-10-24,,ACTIVE,BR954
3701,2122,3634.0,ACC0000003701,CHECKING,USD,2022-05-14,,CLOSED,BR268
3702,604,,ACC0000003702,LOAN,USD,2024-10-05,,CLOSED,BR811
3703,2509,5598.0,ACC0000003703,SAVINGS,USD,2025-06-17,,ACTIVE,BR864
3704,1259,4264.0,ACC0000003704,CREDIT,USD,2025-11-02,,DORMANT,BR180
3705,2025,1508.0,ACC0000003705,CREDIT,USD,2025-02-13,,CLOSED,BR542
3706,1725,,ACC0000003706,CREDIT,USD,2023-08-15,2027-02-04,ACTIVE,BR913
3707,2566,5287.0,ACC0000003707,CREDIT,USD,2024-01-26,,ACTIVE,BR388
3708,2942,,ACC0000003708,DEPOSIT,USD,2025-04-16,,ACTIVE,BR522
3709,2507,449.0,ACC0000003709,CHECKING,USD,2024-08-05,,BLOCKED,BR418
3710,2978,,ACC0000003710,CREDIT,USD,2024-05-31,,DORMANT,BR365
3711,1804,884.0,ACC0000003711,DEPOSIT,USD,2025-05-05,,BLOCKED,BR236
3712,2424,,ACC0000003712,DEPOSIT,USD,2025-10-02,,CLOSED,BR767
3713,2905,3072.0,ACC0000003713,DEPOSIT,USD,2024-05-15,,CLOSED,BR291
3714,1017,,ACC0000003714,CREDIT,USD,2022-06-12,,BLOCKED,BR127
3715,2459,,ACC0000003715,CREDIT,USD,2025-09-13,2026-12-09,ACTIVE,BR215
3716,1828,798.0,ACC0000003716,DEPOSIT,USD,2025-06-05,,ACTIVE,BR212
3717,1751,,ACC0000003717,LOAN,USD,2023-08-16,,BLOCKED,BR919
3718,70,5365.0,ACC0000003718,CHECKING,USD,2023-12-01,,ACTIVE,BR838
3719,894,2758.0,ACC0000003719,DEPOSIT,USD,2025-07-26,,DORMANT,BR231
3720,2052,,ACC0000003720,LOAN,USD,2025-06-09,,CLOSED,BR342
3721,81,5048.0,ACC0000003721,CHECKING,USD,2024-10-09,,ACTIVE,BR133
3722,1121,,ACC0000003722,CHECKING,USD,2024-01-29,,BLOCKED,BR300
3723,1960,2964.0,ACC0000003723,CHECKING,USD,2025-07-09,,BLOCKED,BR509
3724,1628,3936.0,ACC0000003724,LOAN,USD,2025-03-16,,DORMANT,BR784
3725,1577,,ACC0000003725,SAVINGS,USD,2025-10-11,2030-10-19,CLOSED,BR418
3726,216,5013.0,ACC0000003726,LOAN,USD,2025-07-25,,ACTIVE,BR326
3727,1632,,ACC0000003727,SAVINGS,USD,2021-02-20,2026-01-27,ACTIVE,BR602
3728,2897,309.0,ACC0000003728,CHECKING,USD,2024-10-27,,CLOSED,BR521
3729,2679,495.0,ACC0000003729,CREDIT,USD,2024-09-04,,CLOSED,BR227
3730,858,2132.0,ACC0000003730,CREDIT,USD,2025-01-04,,BLOCKED,BR418
3731,1341,2759.0,ACC0000003731,LOAN,USD,2025-01-20,,DORMANT,BR171
3732,1655,4466.0,ACC0000003732,SAVINGS,USD,2023-06-21,,CLOSED,BR456
3733,1982,,ACC0000003733,DEPOSIT,USD,2025-08-03,,ACTIVE,BR157
3734,144,,ACC0000003734,CREDIT,USD,2024-07-01,,CLOSED,BR438
3735,1835,3864.0,ACC0000003735,LOAN,USD,2024-12-08,,DORMANT,BR904
3736,785,1448.0,ACC0000003736,CHECKING,USD,2025-07-15,,DORMANT,BR184
3737,120,,ACC0000003737,SAVINGS,USD,2023-10-03,,CLOSED,BR662
3738,34,4093.0,ACC0000003738,DEPOSIT,USD,2023-02-10,,DORMANT,BR671
3739,464,4941.0,ACC0000003739,LOAN,USD,2024-08-07,,ACTIVE,BR422
3740,2843,5971.0,ACC0000003740,LOAN,USD,2021-10-06,,ACTIVE,BR809
3741,376,3883.0,ACC0000003741,CREDIT,USD,2024-07-20,2029-11-08,DORMANT,BR730
3742,1187,5408.0,ACC0000003742,CHECKING,USD,2025-08-18,,BLOCKED,BR975
3743,2821,,ACC0000003743,DEPOSIT,USD,2025-09-08,,BLOCKED,BR398
3744,2053,3314.0,ACC0000003744,CREDIT,USD,2024-09-13,,CLOSED,BR310
3745,838,2575.0,ACC0000003745,SAVINGS,USD,2025-10-13,2031-01-22,BLOCKED,BR419
3746,337,,ACC0000003746,CHECKING,USD,2025-04-25,,CLOSED,BR201
3747,658,4767.0,ACC0000003747,LOAN,USD,2024-03-07,,ACTIVE,BR832
3748,46,5528.0,ACC0000003748,LOAN,USD,2022-08-22,,CLOSED,BR801
3749,1128,4147.0,ACC0000003749,SAVINGS,USD,2024-09-05,,CLOSED,BR248
3750,1426,1406.0,ACC0000003750,SAVINGS,USD,2025-05-22,,BLOCKED,BR508
3751,2762,377.0,ACC0000003751,SAVINGS,USD,2025-03-18,,CLOSED,BR918
3752,2491,5017.0,ACC0000003752,LOAN,USD,2024-11-02,2033-05-08,BLOCKED,BR623
3753,2453,2326.0,ACC0000003753,CREDIT,USD,2023-12-23,,BLOCKED,BR990
3754,2105,5520.0,ACC0000003754,SAVINGS,USD,2025-09-02,,BLOCKED,BR901
3755,1309,429.0,ACC0000003755,LOAN,USD,2024-12-18,,DORMANT,BR397
3756,640,2131.0,ACC0000003756,CREDIT,USD,2022-04-26,,BLOCKED,BR988
3757,210,655.0,ACC0000003757,CHECKING,USD,2023-07-06,2027-04-02,CLOSED,BR875
3758,1200,807.0,ACC0000003758,CREDIT,USD,2024-10-20,,CLOSED,BR822
3759,2546,3983.0,ACC0000003759,SAVINGS,USD,2022-12-13,,BLOCKED,BR574
3760,2279,4760.0,ACC0000003760,LOAN,USD,2023-12-31,,ACTIVE,BR564
3761,414,,ACC0000003761,CHECKING,USD,2025-09-13,,BLOCKED,BR123
3762,387,3771.0,ACC0000003762,LOAN,USD,2025-08-16,,ACTIVE,BR495
3763,329,1920.0,ACC0000003763,CREDIT,USD,2024-07-18,2029-08-04,CLOSED,BR536
3764,142,4110.0,ACC0000003764,SAVINGS,USD,2024-02-02,,DORMANT,BR481
3765,1186,843.0,ACC0000003765,CHECKING,USD,2025-06-14,2035-01-04,BLOCKED,BR608
3766,1938,5963.0,ACC0000003766,SAVINGS,USD,2025-05-07,,BLOCKED,BR165
3767,2669,5269.0,ACC0000003767,CREDIT,USD,2023-07-16,2032-12-22,BLOCKED,BR300
3768,1223,4276.0,ACC0000003768,DEPOSIT,USD,2023-09-19,,CLOSED,BR425
3769,1608,5004.0,ACC0000003769,LOAN,USD,2023-08-18,2024-09-07,ACTIVE,BR665
3770,117,3206.0,ACC0000003770,CHECKING,USD,2025-06-13,2032-03-16,DORMANT,BR208
3771,7,3142.0,ACC0000003771,CHECKING,USD,2025-08-26,,ACTIVE,BR706
3772,1753,4041.0,ACC0000003772,DEPOSIT,USD,2022-05-09,,CLOSED,BR588
3773,708,2517.0,ACC0000003773,SAVINGS,USD,2023-11-16,,CLOSED,BR672
3774,2051,,ACC0000003774,SAVINGS,USD,2024-11-27,,DORMANT,BR996
3775,1403,3233.0,ACC0000003775,SAVINGS,USD,2025-06-21,,ACTIVE,BR199
3776,1092,,ACC0000003776,SAVINGS,USD,2024-06-19,,BLOCKED,BR567
3777,1599,4010.0,ACC0000003777,SAVINGS,USD,2025-10-08,2027-02-16,DORMANT,BR829
3778,1433,917.0,ACC0000003778,CREDIT,USD,2022-12-05,,CLOSED,BR521
3779,2996,4631.0,ACC0000003779,DEPOSIT,USD,2024-03-31,,BLOCKED,BR231
3780,1402,1995.0,ACC0000003780,DEPOSIT,USD,2022-12-17,,ACTIVE,BR915
3781,1083,,ACC0000003781,LOAN,USD,2025-06-28,,BLOCKED,BR912
3782,1958,,ACC0000003782,LOAN,USD,2025-06-26,,CLOSED,BR179
3783,2553,1747.0,ACC0000003783,DEPOSIT,USD,2023-08-30,,DORMANT,BR396
3784,1045,4421.0,ACC0000003784,SAVINGS,USD,2023-06-11,,CLOSED,BR830
3785,2145,,ACC0000003785,LOAN,USD,2024-09-25,,DORMANT,BR919
3786,785,287.0,ACC0000003786,CREDIT,USD,2024-06-07,,CLOSED,BR603
3787,2091,4919.0,ACC0000003787,CREDIT,USD,2025-08-23,2032-06-16,CLOSED,BR428
3788,1027,5677.0,ACC0000003788,LOAN,USD,2024-07-21,,BLOCKED,BR212
3789,671,5992.0,ACC0000003789,DEPOSIT,USD,2024-05-17,2027-04-11,DORMANT,BR197
3790,478,,ACC0000003790,CREDIT,USD,2025-06-14,,CLOSED,BR523
3791,2056,5577.0,ACC0000003791,SAVINGS,USD,2024-09-10,,CLOSED,BR394
3792,2867,2270.0,ACC0000003792,CREDIT,USD,2024-11-23,2028-02-27,BLOCKED,BR511
3793,1363,2449.0,ACC0000003793,LOAN,USD,2025-10-29,,DORMANT,BR965
3794,271,2448.0,ACC0000003794,DEPOSIT,USD,2025-02-10,,DORMANT,BR408
3795,1105,4837.0,ACC0000003795,CREDIT,USD,2024-06-25,,BLOCKED,BR411
3796,2201,,ACC0000003796,DEPOSIT,USD,2025-02-09,2031-11-20,DORMANT,BR322
3797,466,3221.0,ACC0000003797,DEPOSIT,USD,2022-06-29,,ACTIVE,BR876
3798,1415,3388.0,ACC0000003798,CREDIT,USD,2025-08-03,,DORMANT,BR582
3799,403,2728.0,ACC0000003799,SAVINGS,USD,2025-10-29,,BLOCKED,BR159
3800,500,1957.0,ACC0000003800,SAVINGS,USD,2024-06-27,,CLOSED,BR417
3801,1472,,ACC0000003801,LOAN,USD,2022-07-27,,DORMANT,BR430
3802,2661,4429.0,ACC0000003802,DEPOSIT,USD,2025-05-14,,DORMANT,BR806
3803,1180,,ACC0000003803,DEPOSIT,USD,2024-01-10,,BLOCKED,BR400
3804,67,2891.0,ACC0000003804,LOAN,USD,2022-08-17,2027-01-29,ACTIVE,BR269
3805,1845,1070.0,ACC0000003805,CHECKING,USD,2025-07-28,,CLOSED,BR369
3806,2753,,ACC0000003806,SAVINGS,USD,2021-09-08,2026-10-26,DORMANT,BR946
3807,483,,ACC0000003807,DEPOSIT,USD,2025-03-31,,DORMANT,BR531
3808,1364,,ACC0000003808,CREDIT,USD,2025-10-29,,CLOSED,BR830
3809,2079,,ACC0000003809,LOAN,USD,2024-11-20,,ACTIVE,BR987
3810,1872,5545.0,ACC0000003810,DEPOSIT,USD,2024-09-22,,DORMANT,BR551
3811,1128,,ACC0000003811,LOAN,USD,2024-08-11,,BLOCKED,BR967
3812,907,5162.0,ACC0000003812,DEPOSIT,USD,2025-10-07,,DORMANT,BR224
3813,2315,,ACC0000003813,SAVINGS,USD,2024-07-12,,ACTIVE,BR112
3814,53,2782.0,ACC0000003814,CREDIT,USD,2025-07-15,2034-10-14,CLOSED,BR443
3815,640,,ACC0000003815,DEPOSIT,USD,2023-02-25,2032-05-27,ACTIVE,BR597
3816,495,4770.0,ACC0000003816,CHECKING,USD,2025-10-05,,ACTIVE,BR316
3817,696,1308.0,ACC0000003817,SAVINGS,USD,2025-10-21,,DORMANT,BR388
3818,1132,,ACC0000003818,CREDIT,USD,2022-04-16,2028-11-29,BLOCKED,BR586
3819,332,4901.0,ACC0000003819,DEPOSIT,USD,2023-09-14,,DORMANT,BR638
3820,1970,5794.0,ACC0000003820,CREDIT,USD,2025-05-16,,DORMANT,BR734
3821,1791,,ACC0000003821,CREDIT,USD,2025-09-26,,DORMANT,BR187
3822,1657,2877.0,ACC0000003822,DEPOSIT,USD,2025-10-27,2033-07-26,BLOCKED,BR526
3823,739,3590.0,ACC0000003823,DEPOSIT,USD,2021-10-02,2026-12-18,CLOSED,BR919
3824,1275,3310.0,ACC0000003824,DEPOSIT,USD,2023-08-24,,ACTIVE,BR121
3825,628,3260.0,ACC0000003825,CHECKING,USD,2024-01-17,,DORMANT,BR786
3826,289,110.0,ACC0000003826,LOAN,USD,2025-10-20,,DORMANT,BR655
3827,2560,,ACC0000003827,DEPOSIT,USD,2023-05-23,,BLOCKED,BR249
3828,1335,2790.0,ACC0000003828,CHECKING,USD,2025-02-24,2030-06-21,BLOCKED,BR161
3829,2448,3437.0,ACC0000003829,SAVINGS,USD,2022-01-01,,CLOSED,BR367
3830,2624,1462.0,ACC0000003830,CREDIT,USD,2024-06-20,,ACTIVE,BR851
3831,1525,1863.0,ACC0000003831,LOAN,USD,2025-10-20,,ACTIVE,BR925
3832,1376,132.0,ACC0000003832,CREDIT,USD,2024-12-28,2032-04-20,BLOCKED,BR714
3833,2075,1392.0,ACC0000003833,LOAN,USD,2024-04-12,2033-04-06,DORMANT,BR983
3834,1889,5943.0,ACC0000003834,SAVINGS,USD,2024-07-13,,CLOSED,BR873
3835,2432,,ACC0000003835,LOAN,USD,2025-02-11,2034-10-12,BLOCKED,BR310
3836,288,5774.0,ACC0000003836,LOAN,USD,2025-05-26,,DORMANT,BR171
3837,236,887.0,ACC0000003837,DEPOSIT,USD,2024-02-22,,DORMANT,BR485
3838,2329,1077.0,ACC0000003838,CHECKING,USD,2025-06-25,,BLOCKED,BR513
3839,2852,,ACC0000003839,CREDIT,USD,2025-04-15,,ACTIVE,BR452
3840,1119,,ACC0000003840,DEPOSIT,USD,2025-10-01,,BLOCKED,BR671
3841,1184,,ACC0000003841,DEPOSIT,USD,2025-09-28,,BLOCKED,BR350
3842,1685,,ACC0000003842,SAVINGS,USD,2023-07-26,2025-02-16,ACTIVE,BR632
3843,2975,,ACC0000003843,DEPOSIT,USD,2025-07-14,,BLOCKED,BR148
